"month","day","hour","daypart","season1","good_weather","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","count"
"August","Thursday",11,"3","0","1","3","0","1","1",31.16,33.335,37,6.0032,274
"August","Thursday",12,"3","0","1","3","0","1","1",32.8,34.85,33,7.0015,343
"August","Thursday",13,"3","0","1","3","0","1","1",32.8,34.85,31,15.0013,300
"August","Thursday",14,"3","0","1","3","0","1","1",33.62,35.605,32,0,248
"August","Thursday",15,"3","0","1","3","0","1","1",32.8,34.85,33,16.9979,260
"August","Thursday",16,"4","0","1","3","0","1","1",33.62,35.605,32,15.0013,419
"August","Thursday",17,"4","0","1","3","0","1","1",33.62,36.365,34,12.998,897
"August","Thursday",18,"4","0","1","3","0","1","1",32.8,35.605,36,0,832
"August","Thursday",19,"4","0","1","3","0","1","1",31.16,34.09,40,7.0015,677
"August","Thursday",20,"4","0","1","3","0","1","1",31.16,34.09,40,6.0032,514
"August","Thursday",21,"5","0","1","3","0","1","1",30.34,33.335,48,12.998,356
"August","Thursday",22,"5","0","1","3","0","1","1",29.52,33.335,51,11.0014,254
"August","Thursday",23,"5","0","1","3","0","1","1",28.7,32.575,54,7.0015,226
"August","Friday",0,"1","0","1","3","0","1","1",27.88,12.12,57,11.0014,88
"August","Friday",1,"1","0","1","3","0","1","1",27.06,12.12,65,7.0015,54
"August","Friday",2,"1","0","1","3","0","1","1",27.06,12.12,61,8.9981,19
"August","Friday",3,"1","0","1","3","0","1","1",26.24,12.12,65,7.0015,6
"August","Friday",4,"1","0","1","3","0","1","1",26.24,12.12,73,11.0014,9
"August","Friday",5,"1","0","1","3","0","1","1",26.24,12.12,73,7.0015,36
"August","Friday",6,"1","0","1","3","0","1","1",25.42,12.12,78,8.9981,157
"August","Friday",7,"2","0","1","3","0","1","1",26.24,12.12,73,7.0015,379
"August","Friday",8,"2","0","1","3","0","1","1",27.88,12.12,65,8.9981,668
"August","Friday",9,"2","0","1","3","0","1","1",28.7,12.12,58,7.0015,378
"August","Friday",10,"2","0","1","3","0","1","1",30.34,12.12,55,11.0014,231
"August","Friday",11,"3","0","1","3","0","1","1",31.16,12.12,52,19.0012,303
"August","Friday",12,"3","0","1","3","0","1","1",33.62,12.12,41,15.0013,365
"August","Friday",13,"3","0","1","3","0","1","1",34.44,12.12,36,26.0027,357
"August","Friday",14,"3","0","1","3","0","1","1",35.26,12.12,34,27.9993,328
"August","Friday",15,"3","0","1","3","0","1","1",35.26,12.12,30,31.0009,383
"August","Friday",16,"4","0","1","3","0","1","2",34.44,12.12,32,30.0026,488
"August","Friday",17,"4","0","1","3","0","1","1",33.62,12.12,36,22.0028,791
"August","Friday",18,"4","0","1","3","0","1","2",33.62,12.12,38,16.9979,669
"August","Friday",19,"4","0","1","3","0","1","2",30.34,12.12,55,26.0027,491
"August","Friday",20,"4","0","1","3","0","1","2",29.52,12.12,58,15.0013,359
"August","Friday",21,"5","0","1","3","0","1","2",27.88,12.12,69,19.9995,255
"August","Friday",22,"5","0","0","3","0","1","3",27.06,12.12,83,12.998,213
"August","Friday",23,"5","0","0","3","0","1","3",26.24,12.12,83,15.0013,121
"August","Saturday",0,"1","0","1","3","0","0","2",26.24,28.79,83,15.0013,105
"August","Saturday",1,"1","0","0","3","0","0","3",25.42,27.275,94,11.0014,92
"August","Saturday",2,"1","0","0","3","0","0","3",25.42,28.03,88,11.0014,43
"August","Saturday",3,"1","0","1","3","0","0","1",25.42,28.03,88,12.998,30
"August","Saturday",4,"1","0","1","3","0","0","1",25.42,29.545,73,15.0013,13
"August","Saturday",5,"1","0","1","3","0","0","1",24.6,28.79,78,16.9979,9
"August","Saturday",6,"1","0","1","3","0","0","1",24.6,28.03,83,15.0013,27
"August","Saturday",7,"2","0","1","3","0","0","1",24.6,28.03,83,15.0013,64
"August","Saturday",8,"2","0","1","3","0","0","1",26.24,30.305,69,16.9979,189
"August","Saturday",9,"2","0","1","3","0","0","1",27.06,31.06,65,19.0012,292
"August","Saturday",10,"2","0","1","3","0","0","1",28.7,32.575,54,11.0014,480
"August","Saturday",11,"3","0","1","3","0","0","1",29.52,33.335,51,0,536
"August","Saturday",12,"3","0","1","3","0","0","1",31.16,33.335,37,12.998,654
"August","Saturday",13,"3","0","1","3","0","0","1",30.34,32.575,40,12.998,644
"August","Saturday",14,"3","0","1","3","0","0","1",31.16,33.335,37,19.0012,598
"August","Saturday",15,"3","0","1","3","0","0","1",31.16,33.335,37,15.0013,596
"August","Saturday",16,"4","0","1","3","0","0","1",31.16,33.335,37,16.9979,641
"August","Saturday",17,"4","0","1","3","0","0","1",31.16,33.335,37,15.0013,635
"August","Saturday",18,"4","0","1","3","0","0","1",30.34,32.575,37,11.0014,554
"August","Saturday",19,"4","0","1","3","0","0","1",28.7,31.82,45,11.0014,488
"August","Saturday",20,"4","0","1","3","0","0","1",28.7,31.82,45,7.0015,341
"August","Saturday",21,"5","0","1","3","0","0","1",27.06,31.06,61,0,338
"August","Saturday",22,"5","0","1","3","0","0","1",27.06,31.06,61,0,261
"August","Saturday",23,"5","0","1","3","0","0","1",26.24,30.305,65,6.0032,235
"August","Sunday",0,"1","0","1","3","0","0","1",27.06,31.06,57,6.0032,187
"August","Sunday",1,"1","0","1","3","0","0","1",26.24,30.305,65,0,131
"August","Sunday",2,"1","0","1","3","0","0","2",25.42,30.305,69,6.0032,119
"August","Sunday",3,"1","0","1","3","0","0","2",25.42,30.305,61,11.0014,55
"August","Sunday",4,"1","0","1","3","0","0","2",25.42,30.305,65,11.0014,26
"August","Sunday",5,"1","0","1","3","0","0","2",24.6,29.545,73,8.9981,11
"August","Sunday",6,"1","0","1","3","0","0","2",25.42,30.305,69,7.0015,20
"August","Sunday",7,"2","0","1","3","0","0","2",25.42,30.305,69,8.9981,41
"August","Sunday",8,"2","0","1","3","0","0","2",26.24,30.305,69,7.0015,124
"August","Sunday",9,"2","0","1","3","0","0","2",27.06,31.06,74,0,270
"August","Sunday",10,"2","0","1","3","0","0","2",27.88,31.82,69,0,425
"August","Sunday",11,"3","0","0","3","0","0","3",26.24,29.545,78,11.0014,272
"August","Sunday",12,"3","0","0","3","0","0","3",26.24,30.305,73,0,298
"August","Sunday",13,"3","0","0","3","0","0","3",26.24,28.79,83,8.9981,162
"August","Sunday",14,"3","0","0","3","0","0","3",26.24,30.305,73,0,149
"August","Sunday",15,"3","0","1","3","0","0","2",26.24,30.305,65,0,276
"August","Sunday",16,"4","0","1","3","0","0","2",27.06,31.06,65,0,356
"August","Sunday",17,"4","0","1","3","0","0","2",26.24,29.545,78,7.0015,343
"August","Sunday",18,"4","0","1","3","0","0","2",26.24,29.545,78,7.0015,377
"August","Sunday",19,"4","0","1","3","0","0","2",26.24,30.305,73,8.9981,341
"August","Sunday",20,"4","0","1","3","0","0","2",26.24,30.305,73,12.998,274
"August","Sunday",21,"5","0","0","3","0","0","3",25.42,29.545,78,6.0032,190
"August","Sunday",22,"5","0","1","3","0","0","2",25.42,29.545,78,11.0014,56
"August","Sunday",23,"5","0","1","3","0","0","2",25.42,29.545,73,0,46
"September","Saturday",0,"1","0","1","3","0","0","1",30.34,34.09,62,7.0015,168
"September","Saturday",1,"1","0","1","3","0","0","1",29.52,34.85,74,8.9981,79
"September","Saturday",2,"1","0","1","3","0","0","1",28.7,32.575,70,11.0014,69
"September","Saturday",3,"1","0","1","3","0","0","1",28.7,32.575,70,7.0015,35
"September","Saturday",4,"1","0","1","3","0","0","1",28.7,32.575,70,0,12
"September","Saturday",5,"1","0","1","3","0","0","1",27.88,31.82,79,0,22
"September","Saturday",6,"1","0","1","3","0","0","1",27.88,31.82,79,0,36
"September","Saturday",7,"2","0","1","3","0","0","2",30.34,34.09,58,8.9981,66
"September","Saturday",8,"2","0","1","3","0","0","2",31.16,35.605,58,16.9979,162
"September","Saturday",9,"2","0","1","3","0","0","2",31.16,35.605,58,12.998,237
"September","Saturday",10,"2","0","1","3","0","0","2",31.98,36.365,55,12.998,417
"September","Saturday",11,"3","0","1","3","0","0","2",32.8,37.88,55,15.0013,492
"September","Saturday",12,"3","0","1","3","0","0","2",32.8,37.88,55,11.0014,471
"September","Saturday",13,"3","0","1","3","0","0","2",33.62,38.635,52,6.0032,504
"September","Saturday",14,"3","0","1","3","0","0","2",35.26,39.395,44,11.0014,514
"September","Saturday",15,"3","0","1","3","0","0","2",35.26,39.395,44,19.0012,563
"September","Saturday",16,"4","0","1","3","0","0","2",34.44,39.395,49,11.0014,462
"September","Saturday",17,"4","0","1","3","0","0","2",33.62,38.635,52,0,463
"September","Saturday",18,"4","0","1","3","0","0","2",33.62,38.635,52,0,442
"September","Saturday",19,"4","0","0","3","0","0","3",31.98,37.12,62,0,392
"September","Saturday",20,"4","0","0","3","0","0","3",31.16,36.365,67,16.9979,207
"September","Saturday",21,"5","0","0","3","0","0","3",26.24,28.79,89,0,104
"September","Saturday",22,"5","0","1","3","0","0","2",27.06,29.545,89,0,78
"September","Saturday",23,"5","0","1","3","0","0","1",27.06,29.545,89,6.0032,145
"September","Sunday",0,"1","0","1","3","0","0","2",27.06,29.545,89,6.0032,99
"September","Sunday",1,"1","0","1","3","0","0","1",27.06,29.545,89,0,73
"September","Sunday",2,"1","0","1","3","0","0","1",27.06,29.545,89,0,84
"September","Sunday",3,"1","0","1","3","0","0","1",27.06,29.545,89,6.0032,42
"September","Sunday",4,"1","0","1","3","0","0","1",27.06,29.545,89,0,22
"September","Sunday",5,"1","0","1","3","0","0","1",27.06,29.545,89,0,12
"September","Sunday",6,"1","0","1","3","0","0","2",27.06,29.545,89,0,15
"September","Sunday",7,"2","0","1","3","0","0","1",27.06,29.545,94,6.0032,42
"September","Sunday",8,"2","0","1","3","0","0","1",27.88,31.82,89,6.0032,129
"September","Sunday",9,"2","0","1","3","0","0","2",28.7,33.335,84,0,232
"September","Sunday",10,"2","0","1","3","0","0","2",29.52,34.85,79,0,388
"September","Sunday",11,"3","0","1","3","0","0","2",30.34,34.85,70,0,489
"September","Sunday",12,"3","0","0","3","0","0","3",30.34,34.85,70,0,545
"September","Sunday",13,"3","0","0","3","0","0","3",29.52,34.85,74,6.0032,493
"September","Sunday",14,"3","0","0","3","0","0","3",29.52,34.85,79,6.0032,457
"September","Sunday",15,"3","0","0","3","0","0","3",30.34,35.605,74,8.9981,355
"September","Sunday",16,"4","0","1","3","0","0","1",30.34,34.85,70,0,474
"September","Sunday",17,"4","0","1","3","0","0","1",31.16,36.365,66,6.0032,503
"September","Sunday",18,"4","0","1","3","0","0","1",30.34,35.605,74,0,500
"September","Sunday",19,"4","0","1","3","0","0","2",28.7,33.335,84,15.0013,292
"September","Sunday",20,"4","0","1","3","0","0","2",28.7,33.335,84,11.0014,104
"September","Sunday",21,"5","0","1","3","0","0","1",28.7,32.575,70,11.0014,171
"September","Sunday",22,"5","0","0","3","0","0","3",27.88,31.82,83,8.9981,166
"September","Sunday",23,"5","0","0","3","0","0","3",27.06,29.545,89,6.0032,123
"September","Monday",0,"1","0","1","3","1","0","2",27.06,29.545,94,0,104
"September","Monday",1,"1","0","1","3","1","0","2",27.88,31.82,89,11.0014,55
"September","Monday",2,"1","0","1","3","1","0","1",27.06,29.545,89,7.0015,40
"September","Monday",3,"1","0","1","3","1","0","1",27.06,29.545,89,8.9981,28
"September","Monday",4,"1","0","1","3","1","0","1",27.06,29.545,89,6.0032,11
"September","Monday",5,"1","0","1","3","1","0","1",27.06,29.545,89,0,4
"September","Monday",6,"1","0","1","3","1","0","1",27.06,29.545,94,0,15
"September","Monday",7,"2","0","1","3","1","0","1",27.88,31.82,85,0,43
"September","Monday",8,"2","0","1","3","1","0","2",28.7,33.335,84,7.0015,127
"September","Monday",9,"2","0","1","3","1","0","2",28.7,33.335,84,8.9981,229
"September","Monday",10,"2","0","1","3","1","0","2",30.34,35.605,74,15.0013,359
"September","Monday",11,"3","0","1","3","1","0","2",30.34,34.85,70,19.0012,459
"September","Monday",12,"3","0","1","3","1","0","2",31.16,35.605,62,19.9995,543
"September","Monday",13,"3","0","1","3","1","0","2",31.16,36.365,66,16.9979,566
"September","Monday",14,"3","0","1","3","1","0","1",30.34,34.85,70,19.9995,512
"September","Monday",15,"3","0","1","3","1","0","1",30.34,34.85,70,15.0013,449
"September","Monday",16,"4","0","1","3","1","0","1",30.34,34.85,70,15.0013,500
"September","Monday",17,"4","0","1","3","1","0","1",30.34,34.85,70,8.9981,498
"September","Monday",18,"4","0","1","3","1","0","1",30.34,34.85,66,11.0014,482
"September","Monday",19,"4","0","1","3","1","0","1",29.52,34.85,74,12.998,374
"September","Monday",20,"4","0","1","3","1","0","1",29.52,34.09,76,7.0015,261
"September","Monday",21,"5","0","1","3","1","0","1",29.52,34.09,76,7.0015,184
"September","Monday",22,"5","0","1","3","1","0","2",28.7,33.335,84,8.9981,121
"September","Monday",23,"5","0","1","3","1","0","2",28.7,33.335,84,16.9979,70
"September","Tuesday",0,"1","0","1","3","0","1","2",28.7,33.335,84,16.9979,29
"September","Tuesday",1,"1","0","1","3","0","1","1",27.88,31.82,82,8.9981,24
"September","Tuesday",2,"1","0","1","3","0","1","1",27.88,31.82,82,8.9981,5
"September","Tuesday",3,"1","0","1","3","0","1","2",27.06,29.545,89,6.0032,10
"September","Tuesday",4,"1","0","1","3","0","1","2",27.06,29.545,89,0,8
"September","Tuesday",5,"1","0","1","3","0","1","2",27.06,29.545,89,0,38
"September","Tuesday",6,"1","0","1","3","0","1","2",27.88,31.82,89,7.0015,172
"September","Tuesday",7,"2","0","1","3","0","1","2",27.88,31.82,89,7.0015,493
"September","Tuesday",8,"2","0","1","3","0","1","1",28.7,33.335,84,11.0014,632
"September","Tuesday",9,"2","0","1","3","0","1","2",29.52,34.85,79,15.0013,323
"September","Tuesday",10,"2","0","1","3","0","1","2",29.52,34.85,74,16.9979,172
"September","Tuesday",11,"3","0","1","3","0","1","2",30.34,34.85,70,19.0012,198
"September","Tuesday",12,"3","0","1","3","0","1","1",31.16,36.365,70,19.0012,287
"September","Tuesday",13,"3","0","1","3","0","1","1",32.8,37.88,55,30.0026,275
"September","Tuesday",14,"3","0","1","3","0","1","1",32.8,37.88,55,27.9993,274
"September","Tuesday",15,"3","0","1","3","0","1","1",32.8,38.635,59,31.0009,292
"September","Tuesday",16,"4","0","1","3","0","1","1",31.16,36.365,70,27.9993,458
"September","Tuesday",17,"4","0","1","3","0","1","1",31.16,36.365,70,23.9994,856
"September","Tuesday",18,"4","0","1","3","0","1","1",31.16,37.12,75,15.0013,839
"September","Tuesday",19,"4","0","1","3","0","1","1",31.16,36.365,70,15.0013,552
"September","Tuesday",20,"4","0","1","3","0","1","1",30.34,34.85,70,16.9979,385
"September","Tuesday",21,"5","0","1","3","0","1","1",30.34,35.605,74,16.9979,268
"September","Tuesday",22,"5","0","1","3","0","1","1",30.34,34.85,70,19.0012,179
"September","Tuesday",23,"5","0","1","3","0","1","1",29.52,34.85,74,19.9995,95
"September","Wednesday",0,"1","0","1","3","0","1","1",29.52,34.85,74,16.9979,37
"September","Wednesday",1,"1","0","1","3","0","1","1",28.7,33.335,84,12.998,13
"September","Wednesday",2,"1","0","1","3","0","1","1",28.7,33.335,84,12.998,9
"September","Wednesday",3,"1","0","1","3","0","1","1",28.7,33.335,79,19.0012,4
"September","Wednesday",4,"1","0","1","3","0","1","1",28.7,33.335,79,19.0012,5
"September","Wednesday",5,"1","0","1","3","0","1","2",28.7,33.335,79,19.9995,40
"September","Wednesday",6,"1","0","1","3","0","1","1",28.7,33.335,79,19.0012,210
"September","Wednesday",7,"2","0","1","3","0","1","2",28.7,33.335,79,16.9979,500
"September","Wednesday",8,"2","0","1","3","0","1","1",29.52,34.85,74,12.998,725
"September","Wednesday",9,"2","0","1","3","0","1","1",30.34,34.85,70,16.9979,290
"September","Wednesday",10,"2","0","1","3","0","1","2",31.16,36.365,70,11.0014,235
"September","Wednesday",11,"3","0","1","3","0","1","2",31.98,37.12,62,11.0014,217
"September","Wednesday",12,"3","0","1","3","0","1","1",31.98,38.635,70,7.0015,266
"September","Wednesday",13,"3","0","1","3","0","1","1",32.8,39.395,63,11.0014,234
"September","Wednesday",14,"3","0","1","3","0","1","1",33.62,39.395,56,7.0015,211
"September","Wednesday",15,"3","0","1","3","0","1","1",31.98,38.635,70,12.998,245
"September","Wednesday",16,"4","0","1","3","0","1","1",31.16,36.365,70,16.9979,430
"September","Wednesday",17,"4","0","1","3","0","1","1",31.16,36.365,66,16.9979,863
"September","Wednesday",18,"4","0","1","3","0","1","1",31.16,37.12,75,12.998,839
"September","Wednesday",19,"4","0","1","3","0","1","1",30.34,34.85,70,11.0014,662
"September","Wednesday",20,"4","0","1","3","0","1","1",29.52,35.605,84,11.0014,412
"September","Wednesday",21,"5","0","1","3","0","1","1",29.52,34.85,79,0,296
"September","Wednesday",22,"5","0","1","3","0","1","1",29.52,34.85,79,0,219
"September","Wednesday",23,"5","0","1","3","0","1","1",28.7,33.335,84,6.0032,150
"September","Thursday",0,"1","0","1","3","0","1","2",28.7,33.335,84,6.0032,65
"September","Thursday",1,"1","0","1","3","0","1","2",28.7,33.335,84,0,18
"September","Thursday",2,"1","0","1","3","0","1","1",29.52,34.85,79,0,8
"September","Thursday",3,"1","0","1","3","0","1","1",28.7,33.335,84,7.0015,9
"September","Thursday",4,"1","0","1","3","0","1","2",28.7,33.335,84,6.0032,8
"September","Thursday",5,"1","0","1","3","0","1","2",28.7,33.335,84,12.998,38
"September","Thursday",6,"1","0","1","3","0","1","2",28.7,33.335,84,6.0032,200
"September","Thursday",7,"2","0","1","3","0","1","2",28.7,33.335,84,7.0015,482
"September","Thursday",8,"2","0","0","3","0","1","3",28.7,33.335,79,0,646
"September","Thursday",9,"2","0","0","3","0","1","3",27.06,29.545,94,8.9981,123
"September","Thursday",10,"2","0","0","3","0","1","3",27.06,29.545,94,8.9981,49
"September","Thursday",11,"3","0","0","3","0","1","3",28.7,33.335,84,11.0014,62
"September","Thursday",12,"3","0","1","3","0","1","2",29.52,34.85,79,15.0013,137
"September","Thursday",13,"3","0","1","3","0","1","2",29.52,34.85,79,7.0015,191
"September","Thursday",14,"3","0","1","3","0","1","1",30.34,35.605,74,6.0032,216
"September","Thursday",15,"3","0","1","3","0","1","1",30.34,34.85,66,12.998,270
"September","Thursday",16,"4","0","1","3","0","1","1",30.34,34.85,70,15.0013,416
"September","Thursday",17,"4","0","1","3","0","1","1",30.34,34.85,70,16.9979,808
"September","Thursday",18,"4","0","1","3","0","1","1",29.52,34.09,70,16.9979,835
"September","Thursday",19,"4","0","1","3","0","1","1",27.88,31.82,74,16.9979,558
"September","Thursday",20,"4","0","1","3","0","1","1",27.06,30.305,78,15.0013,406
"September","Thursday",21,"5","0","1","3","0","1","1",26.24,28.79,89,11.0014,272
"September","Thursday",22,"5","0","1","3","0","1","1",26.24,28.79,89,11.0014,217
"September","Thursday",23,"5","0","1","3","0","1","1",26.24,28.79,89,11.0014,169
"September","Friday",0,"1","0","1","3","0","1","1",26.24,28.79,89,8.9981,96
"September","Friday",1,"1","0","1","3","0","1","1",25.42,28.03,88,7.0015,29
"September","Friday",2,"1","0","1","3","0","1","1",25.42,28.79,83,6.0032,11
"September","Friday",3,"1","0","1","3","0","1","1",25.42,28.79,83,6.0032,9
"September","Friday",4,"1","0","1","3","0","1","1",25.42,28.03,88,0,8
"September","Friday",5,"1","0","1","3","0","1","1",25.42,28.03,88,0,40
"September","Friday",6,"1","0","1","3","0","1","1",25.42,28.03,88,7.0015,140
"September","Friday",7,"2","0","1","3","0","1","1",26.24,28.79,89,7.0015,486
"September","Friday",8,"2","0","1","3","0","1","1",27.06,30.305,83,7.0015,719
"September","Friday",9,"2","0","1","3","0","1","1",28.7,33.335,79,8.9981,344
"September","Friday",10,"2","0","1","3","0","1","1",29.52,34.85,74,8.9981,224
"September","Friday",11,"3","0","1","3","0","1","1",31.16,35.605,62,8.9981,296
"September","Friday",12,"3","0","1","3","0","1","1",31.98,37.12,59,11.0014,323
"September","Friday",13,"3","0","1","3","0","1","1",32.8,38.635,59,16.9979,354
"September","Friday",14,"3","0","1","3","0","1","1",32.8,38.635,59,16.9979,253
"September","Friday",15,"3","0","1","3","0","1","1",32.8,37.88,55,16.9979,331
"September","Friday",16,"4","0","1","3","0","1","1",32.8,37.88,55,19.0012,470
"September","Friday",17,"4","0","1","3","0","1","1",31.98,37.12,59,22.0028,772
"September","Friday",18,"4","0","1","3","0","1","1",31.16,35.605,62,19.9995,792
"September","Friday",19,"4","0","1","3","0","1","1",30.34,34.09,62,19.0012,568
"September","Friday",20,"4","0","1","3","0","1","1",29.52,34.09,66,15.0013,391
"September","Friday",21,"5","0","1","3","0","1","1",28.7,33.335,74,11.0014,301
"September","Friday",22,"5","0","1","3","0","1","1",28.7,33.335,74,15.0013,299
"September","Friday",23,"5","0","1","3","0","1","1",27.06,29.545,89,16.9979,248
"September","Saturday",0,"1","0","1","3","0","0","1",27.06,29.545,89,16.9979,150
"September","Saturday",1,"1","0","1","3","0","0","2",27.06,29.545,89,19.0012,117
"September","Saturday",2,"1","0","1","3","0","0","1",27.06,29.545,89,22.0028,77
"September","Saturday",3,"1","0","1","3","0","0","2",27.06,29.545,89,15.0013,43
"September","Saturday",4,"1","0","1","3","0","0","2",27.06,29.545,94,15.0013,11
"September","Saturday",5,"1","0","1","3","0","0","2",27.06,29.545,94,16.9979,15
"September","Saturday",6,"1","0","1","3","0","0","2",27.06,29.545,89,19.0012,34
"September","Saturday",7,"2","0","1","3","0","0","1",27.06,29.545,89,19.0012,82
"September","Saturday",8,"2","0","1","3","0","0","1",28.7,33.335,79,22.0028,230
"September","Saturday",9,"2","0","1","3","0","0","1",28.7,33.335,74,26.0027,348
"September","Saturday",10,"2","0","1","3","0","0","1",30.34,34.85,70,26.0027,422
"September","Saturday",11,"3","0","1","3","0","0","1",31.16,35.605,62,30.0026,578
"September","Saturday",12,"3","0","1","3","0","0","1",32.8,37.88,55,32.9975,694
"September","Saturday",13,"3","0","1","3","0","0","1",33.62,38.635,52,35.0008,668
"September","Saturday",14,"3","0","1","3","0","0","1",33.62,38.635,52,30.0026,626
"September","Saturday",15,"3","0","0","3","0","0","3",22.96,26.515,88,16.9979,512
"September","Saturday",16,"4","0","0","3","0","0","3",22.96,26.515,88,12.998,114
"September","Saturday",17,"4","0","0","3","0","0","3",23.78,27.275,83,12.998,171
"September","Saturday",18,"4","0","0","3","0","0","3",23.78,27.275,83,8.9981,167
"September","Saturday",19,"4","0","0","3","0","0","3",23.78,27.275,88,7.0015,215
"September","Saturday",20,"4","0","1","3","0","0","2",23.78,27.275,88,6.0032,194
"September","Saturday",21,"5","0","1","3","0","0","2",24.6,28.03,83,11.0014,181
"September","Saturday",22,"5","0","1","3","0","0","2",23.78,27.275,78,19.9995,194
"September","Saturday",23,"5","0","1","3","0","0","2",23.78,27.275,73,11.0014,133
"September","Sunday",0,"1","0","1","3","0","0","2",22.96,26.515,73,12.998,124
"September","Sunday",1,"1","0","1","3","0","0","1",22.96,26.515,73,15.0013,124
"September","Sunday",2,"1","0","1","3","0","0","1",22.14,25.76,77,19.0012,96
"September","Sunday",3,"1","0","1","3","0","0","1",22.14,25.76,73,15.0013,46
"September","Sunday",4,"1","0","1","3","0","0","1",21.32,25,77,16.9979,28
"September","Sunday",5,"1","0","1","3","0","0","1",21.32,25,77,12.998,55
"September","Sunday",6,"1","0","1","3","0","0","1",21.32,25,77,12.998,35
"September","Sunday",7,"2","0","1","3","0","0","1",22.14,25.76,73,11.0014,70
"September","Sunday",8,"2","0","1","3","0","0","1",23.78,27.275,68,15.0013,170
"September","Sunday",9,"2","0","1","3","0","0","1",25.42,30.305,61,16.9979,299
"September","Sunday",10,"2","0","1","3","0","0","1",26.24,31.06,57,19.9995,495
"September","Sunday",11,"3","0","1","3","0","0","1",27.06,31.06,47,16.9979,585
"September","Sunday",12,"3","0","1","3","0","0","1",27.06,31.06,47,0,757
"September","Sunday",13,"3","0","1","3","0","0","1",27.88,31.82,39,0,729
"September","Sunday",14,"3","0","1","3","0","0","1",29.52,32.575,30,19.0012,647
"September","Sunday",15,"3","0","1","3","0","0","1",29.52,32.575,32,16.9979,696
"September","Sunday",16,"4","0","1","3","0","0","1",27.88,31.82,36,19.0012,701
"September","Sunday",17,"4","0","1","3","0","0","1",28.7,31.82,37,16.9979,671
"September","Sunday",18,"4","0","1","3","0","0","1",27.06,31.06,36,16.9979,560
"September","Sunday",19,"4","0","1","3","0","0","1",27.06,31.06,36,16.9979,496
"September","Sunday",20,"4","0","1","3","0","0","1",25.42,31.06,41,19.0012,356
"September","Sunday",21,"5","0","1","3","0","0","1",24.6,31.06,46,15.0013,206
"September","Sunday",22,"5","0","1","3","0","0","1",23.78,27.275,49,16.9979,189
"September","Sunday",23,"5","0","1","3","0","0","1",22.96,26.515,52,19.0012,92
"September","Monday",0,"1","0","1","3","0","1","1",22.96,26.515,52,19.0012,41
"September","Monday",1,"1","0","1","3","0","1","1",22.14,25.76,60,12.998,18
"September","Monday",2,"1","0","1","3","0","1","1",22.14,25.76,60,23.9994,17
"September","Monday",3,"1","0","1","3","0","1","1",21.32,25,68,19.0012,12
"September","Monday",4,"1","0","1","3","0","1","1",21.32,25,68,19.0012,5
"September","Monday",5,"1","0","1","3","0","1","1",20.5,24.24,72,16.9979,40
"September","Monday",6,"1","0","1","3","0","1","1",20.5,24.24,72,8.9981,180
"September","Monday",7,"2","0","1","3","0","1","1",21.32,25,68,15.0013,447
"September","Monday",8,"2","0","1","3","0","1","1",22.96,26.515,60,19.0012,730
"September","Monday",9,"2","0","1","3","0","1","1",24.6,31.06,53,19.9995,361
"September","Monday",10,"2","0","1","3","0","1","1",25.42,31.06,50,19.0012,210
"September","Monday",11,"3","0","1","3","0","1","1",25.42,31.06,43,19.9995,236
"September","Monday",12,"3","0","1","3","0","1","1",26.24,31.06,44,26.0027,332
"September","Monday",13,"3","0","1","3","0","1","1",26.24,31.06,38,15.0013,323
"September","Monday",14,"3","0","1","3","0","1","1",27.06,31.06,36,19.0012,340
"September","Monday",15,"3","0","1","3","0","1","1",27.06,31.06,31,26.0027,346
"September","Monday",16,"4","0","1","3","0","1","1",27.06,31.06,34,22.0028,488
"September","Monday",17,"4","0","1","3","0","1","1",27.06,31.06,34,22.0028,871
"September","Monday",18,"4","0","1","3","0","1","1",25.42,31.06,35,19.9995,968
"September","Monday",19,"4","0","1","3","0","1","1",25.42,31.06,38,19.9995,633
"September","Monday",20,"4","0","1","3","0","1","1",24.6,31.06,40,12.998,390
"September","Monday",21,"5","0","1","3","0","1","1",22.96,26.515,49,11.0014,285
"September","Monday",22,"5","0","1","3","0","1","1",22.14,25.76,52,8.9981,159
"September","Monday",23,"5","0","1","3","0","1","1",22.14,25.76,52,0,93
"September","Tuesday",0,"1","0","1","3","0","1","1",21.32,25,59,7.0015,32
"September","Tuesday",1,"1","0","1","3","0","1","1",20.5,24.24,63,0,10
"September","Tuesday",2,"1","0","1","3","0","1","1",19.68,23.485,77,11.0014,6
"September","Tuesday",3,"1","0","1","3","0","1","1",19.68,23.485,67,8.9981,8
"September","Tuesday",4,"1","0","1","3","0","1","1",19.68,23.485,72,7.0015,9
"September","Tuesday",5,"1","0","1","3","0","1","1",18.86,22.725,72,6.0032,44
"September","Tuesday",6,"1","0","1","3","0","1","1",18.86,22.725,77,7.0015,211
"September","Tuesday",7,"2","0","1","3","0","1","1",20.5,24.24,72,7.0015,596
"September","Tuesday",8,"2","0","1","3","0","1","1",22.14,25.76,68,6.0032,750
"September","Tuesday",9,"2","0","1","3","0","1","1",24.6,31.06,49,0,358
"September","Tuesday",10,"2","0","1","3","0","1","1",25.42,31.06,38,0,196
"September","Tuesday",11,"3","0","1","3","0","1","1",26.24,31.06,33,6.0032,247
